"freq
References : ['dBm(Vf)']
Dependency : [freq]
Num. Points : [1]
Matrix Size : scalar
Type : Real","dBm(Vf)
References : []
Dependency : [freq]
Num. Points : [2001]
Matrix Size : scalar
Type : Real"
1.185 GHz,-111.163
1.190 GHz,-106.499
1.195 GHz,-112.767
1.200 GHz,-105.492
1.205 GHz,-106.386
1.210 GHz,-105.661
1.215 GHz,-109.161
1.220 GHz,-108.391
1.225 GHz,-116.724
1.230 GHz,-118.322
1.235 GHz,-109.314
1.240 GHz,-107.111
1.245 GHz,-104.706
1.250 GHz,-104.694
1.255 GHz,-108.035
1.260 GHz,-105.910
1.265 GHz,-111.606
1.270 GHz,-108.989
1.275 GHz,-115.893
1.280 GHz,-105.758
1.285 GHz,-116.721
1.290 GHz,-104.878
1.295 GHz,-106.778
1.300 GHz,-107.064
1.305 GHz,-105.026
1.310 GHz,-118.497
1.315 GHz,-113.806
1.320 GHz,-106.603
1.325 GHz,-106.386
1.330 GHz,-104.422
1.335 GHz,-105.283
1.340 GHz,-106.517
1.345 GHz,-109.218
1.350 GHz,-104.231
1.355 GHz,-108.734
1.360 GHz,-108.128
1.365 GHz,-107.674
1.370 GHz,-111.721
1.375 GHz,-108.784
1.380 GHz,-111.425
1.385 GHz,-114.598
1.390 GHz,-109.314
1.395 GHz,-117.260
1.400 GHz,-104.195
1.405 GHz,-103.504
1.410 GHz,-106.718
1.415 GHz,-113.331
1.420 GHz,-108.786
1.425 GHz,-109.636
1.430 GHz,-106.230
1.435 GHz,-108.095
1.440 GHz,-108.849
1.445 GHz,-108.598
1.450 GHz,-105.039
1.455 GHz,-107.722
1.460 GHz,-108.184
1.465 GHz,-106.163
1.470 GHz,-108.088
1.475 GHz,-106.970
1.480 GHz,-107.367
1.485 GHz,-107.185
1.490 GHz,-117.333
1.495 GHz,-122.402
1.500 GHz,-104.458
1.505 GHz,-104.172
1.510 GHz,-119.273
1.515 GHz,-121.635
1.520 GHz,-108.577
1.525 GHz,-108.268
1.530 GHz,-110.678
1.535 GHz,-109.484
1.540 GHz,-112.305
1.545 GHz,-109.874
1.550 GHz,-109.064
1.555 GHz,-119.209
1.560 GHz,-104.300
1.565 GHz,-106.345
1.570 GHz,-112.016
1.575 GHz,-106.247
1.580 GHz,-105.883
1.585 GHz,-107.449
1.590 GHz,-101.309
1.595 GHz,-106.263
1.600 GHz,-104.909
1.605 GHz,-107.689
1.610 GHz,-104.763
1.615 GHz,-108.262
1.620 GHz,-109.038
1.625 GHz,-109.522
1.630 GHz,-104.531
1.635 GHz,-109.831
1.640 GHz,-103.794
1.645 GHz,-107.409
1.650 GHz,-105.161
1.655 GHz,-107.656
1.660 GHz,-105.945
1.665 GHz,-107.964
1.670 GHz,-107.783
1.675 GHz,-103.659
1.680 GHz,-107.233
1.685 GHz,-103.720
1.690 GHz,-102.820
1.695 GHz,-109.924
1.700 GHz,-109.781
1.705 GHz,-107.162
1.710 GHz,-105.227
1.715 GHz,-114.697
1.720 GHz,-102.691
1.725 GHz,-113.451
1.730 GHz,-104.883
1.735 GHz,-106.374
1.740 GHz,-111.967
1.745 GHz,-105.826
1.750 GHz,-105.597
1.755 GHz,-112.600
1.760 GHz,-104.561
1.765 GHz,-108.100
1.770 GHz,-107.851
1.775 GHz,-107.124
1.780 GHz,-113.572
1.785 GHz,-103.139
1.790 GHz,-108.614
1.795 GHz,-102.810
1.800 GHz,-110.571
1.805 GHz,-104.623
1.810 GHz,-112.815
1.815 GHz,-101.582
1.820 GHz,-109.315
1.825 GHz,-102.937
1.830 GHz,-116.097
1.835 GHz,-104.949
1.840 GHz,-105.962
1.845 GHz,-113.467
1.850 GHz,-104.829
1.855 GHz,-115.958
1.860 GHz,-102.765
1.865 GHz,-108.646
1.870 GHz,-101.431
1.875 GHz,-106.098
1.880 GHz,-100.751
1.885 GHz,-103.619
1.890 GHz,-108.363
1.895 GHz,-103.325
1.900 GHz,-107.583
1.905 GHz,-110.547
1.910 GHz,-100.717
1.915 GHz,-110.197
1.920 GHz,-103.192
1.925 GHz,-101.524
1.930 GHz,-107.127
1.935 GHz,-104.876
1.940 GHz,-102.894
1.945 GHz,-111.715
1.950 GHz,-100.187
1.955 GHz,-102.088
1.960 GHz,-110.322
1.965 GHz,-105.125
1.970 GHz,-101.927
1.975 GHz,-105.697
1.980 GHz,-105.874
1.985 GHz,-103.498
1.990 GHz,-102.629
1.995 GHz,-109.171
2.000 GHz,-105.289
2.005 GHz,-105.453
2.010 GHz,-103.053
2.015 GHz,-104.105
2.020 GHz,-103.031
2.025 GHz,-107.701
2.030 GHz,-99.960
2.035 GHz,-104.295
2.040 GHz,-107.319
2.045 GHz,-112.926
2.050 GHz,-100.676
2.055 GHz,-102.454
2.060 GHz,-102.654
2.065 GHz,-106.521
2.070 GHz,-103.240
2.075 GHz,-107.671
2.080 GHz,-101.050
2.085 GHz,-104.636
2.090 GHz,-104.466
2.095 GHz,-107.277
2.100 GHz,-105.748
2.105 GHz,-108.699
2.110 GHz,-100.493
2.115 GHz,-104.966
2.120 GHz,-100.121
2.125 GHz,-102.769
2.130 GHz,-104.448
2.135 GHz,-103.074
2.140 GHz,-104.424
2.145 GHz,-107.171
2.150 GHz,-102.157
2.155 GHz,-106.901
2.160 GHz,-101.312
2.165 GHz,-107.290
2.170 GHz,-99.646
2.175 GHz,-103.185
2.180 GHz,-99.613
2.185 GHz,-103.093
2.190 GHz,-101.676
2.195 GHz,-102.888
2.200 GHz,-101.607
2.205 GHz,-102.604
2.210 GHz,-100.532
2.215 GHz,-104.325
2.220 GHz,-102.079
2.225 GHz,-103.722
2.230 GHz,-101.429
2.235 GHz,-101.917
2.240 GHz,-100.899
2.245 GHz,-102.310
2.250 GHz,-102.041
2.255 GHz,-102.543
2.260 GHz,-100.941
2.265 GHz,-102.138
2.270 GHz,-101.834
2.275 GHz,-103.735
2.280 GHz,-98.671
2.285 GHz,-102.323
2.290 GHz,-98.967
2.295 GHz,-104.003
2.300 GHz,-100.309
2.305 GHz,-104.547
2.310 GHz,-98.979
2.315 GHz,-104.333
2.320 GHz,-101.466
2.325 GHz,-105.164
2.330 GHz,-101.704
2.335 GHz,-103.596
2.340 GHz,-100.391
2.345 GHz,-102.910
2.350 GHz,-99.841
2.355 GHz,-100.653
2.360 GHz,-98.597
2.365 GHz,-101.788
2.370 GHz,-99.022
2.375 GHz,-104.406
2.380 GHz,-98.812
2.385 GHz,-103.492
2.390 GHz,-100.336
2.395 GHz,-102.889
2.400 GHz,-97.800
2.405 GHz,-102.960
2.410 GHz,-98.120
2.415 GHz,-100.784
2.420 GHz,-98.796
2.425 GHz,-101.548
2.430 GHz,-98.457
2.435 GHz,-102.372
2.440 GHz,-98.441
2.445 GHz,-105.464
2.450 GHz,-98.888
2.455 GHz,-101.204
2.460 GHz,-97.802
2.465 GHz,-101.088
2.470 GHz,-97.628
2.475 GHz,-103.490
2.480 GHz,-97.528
2.485 GHz,-100.045
2.490 GHz,-96.767
2.495 GHz,-101.634
2.500 GHz,-97.295
2.505 GHz,-101.749
2.510 GHz,-95.987
2.515 GHz,-99.914
2.520 GHz,-97.168
2.525 GHz,-102.218
2.530 GHz,-96.425
2.535 GHz,-100.613
2.540 GHz,-95.693
2.545 GHz,-99.974
2.550 GHz,-96.111
2.555 GHz,-98.960
2.560 GHz,-96.473
2.565 GHz,-99.634
2.570 GHz,-96.589
2.575 GHz,-99.676
2.580 GHz,-95.876
2.585 GHz,-100.275
2.590 GHz,-96.108
2.595 GHz,-99.545
2.600 GHz,-95.302
2.605 GHz,-100.566
2.610 GHz,-95.267
2.615 GHz,-99.832
2.620 GHz,-95.265
2.625 GHz,-99.952
2.630 GHz,-94.844
2.635 GHz,-98.559
2.640 GHz,-94.365
2.645 GHz,-96.888
2.650 GHz,-93.322
2.655 GHz,-98.377
2.660 GHz,-93.180
2.665 GHz,-99.659
2.670 GHz,-92.791
2.675 GHz,-98.363
2.680 GHz,-93.475
2.685 GHz,-96.521
2.690 GHz,-91.439
2.695 GHz,-96.497
2.700 GHz,-91.593
2.705 GHz,-97.675
2.710 GHz,-92.413
2.715 GHz,-96.676
2.720 GHz,-91.283
2.725 GHz,-96.860
2.730 GHz,-90.733
2.735 GHz,-96.891
2.740 GHz,-90.660
2.745 GHz,-94.749
2.750 GHz,-89.461
2.755 GHz,-95.859
2.760 GHz,-90.120
2.765 GHz,-94.418
2.770 GHz,-89.269
2.775 GHz,-95.316
2.780 GHz,-89.170
2.785 GHz,-94.026
2.790 GHz,-88.106
2.795 GHz,-94.011
2.800 GHz,-87.773
2.805 GHz,-93.233
2.810 GHz,-86.625
2.815 GHz,-93.426
2.820 GHz,-86.379
2.825 GHz,-92.461
2.830 GHz,-85.535
2.835 GHz,-93.063
2.840 GHz,-84.885
2.845 GHz,-91.994
2.850 GHz,-83.973
2.855 GHz,-91.930
2.860 GHz,-83.328
2.865 GHz,-91.065
2.870 GHz,-82.062
2.875 GHz,-90.857
2.880 GHz,-81.215
2.885 GHz,-90.180
2.890 GHz,-79.936
2.895 GHz,-90.469
2.900 GHz,-78.580
2.905 GHz,-90.637
2.910 GHz,-76.775
2.915 GHz,-94.156
2.920 GHz,-74.927
2.925 GHz,-103.429
2.930 GHz,-72.180
2.935 GHz,-85.062
2.940 GHz,-69.490
2.945 GHz,-70.493
2.950 GHz,-73.254
2.955 GHz,-66.862
2.960 GHz,3.540
2.965 GHz,-12.252
2.970 GHz,-59.465
2.975 GHz,-65.534
2.980 GHz,-93.267
2.985 GHz,-69.961
2.990 GHz,-81.593
2.995 GHz,-73.727
3.000 GHz,-80.393
3.005 GHz,-76.735
3.010 GHz,-81.102
3.015 GHz,-79.038
3.020 GHz,-81.855
3.025 GHz,-81.021
3.030 GHz,-82.757
3.035 GHz,-82.653
3.040 GHz,-83.630
3.045 GHz,-83.940
3.050 GHz,-84.410
3.055 GHz,-85.049
3.060 GHz,-85.083
3.065 GHz,-86.175
3.070 GHz,-85.675
3.075 GHz,-87.049
3.080 GHz,-86.414
3.085 GHz,-88.069
3.090 GHz,-86.972
3.095 GHz,-88.886
3.100 GHz,-87.482
3.105 GHz,-89.552
3.110 GHz,-88.136
3.115 GHz,-90.267
3.120 GHz,-88.457
3.125 GHz,-91.030
3.130 GHz,-89.087
3.135 GHz,-91.803
3.140 GHz,-89.536
3.145 GHz,-92.319
3.150 GHz,-90.097
3.155 GHz,-92.707
3.160 GHz,-90.375
3.165 GHz,-93.557
3.170 GHz,-90.767
3.175 GHz,-93.351
3.180 GHz,-91.025
3.185 GHz,-94.401
3.190 GHz,-91.565
3.195 GHz,-94.485
3.200 GHz,-91.821
3.205 GHz,-95.028
3.210 GHz,-91.901
3.215 GHz,-95.771
3.220 GHz,-92.480
3.225 GHz,-96.042
3.230 GHz,-92.454
3.235 GHz,-95.829
3.240 GHz,-92.740
3.245 GHz,-96.697
3.250 GHz,-93.101
3.255 GHz,-97.037
3.260 GHz,-94.198
3.265 GHz,-96.898
3.270 GHz,-94.331
3.275 GHz,-97.432
3.280 GHz,-93.919
3.285 GHz,-97.401
3.290 GHz,-93.911
3.295 GHz,-98.007
3.300 GHz,-94.263
3.305 GHz,-98.457
3.310 GHz,-94.265
3.315 GHz,-98.835
3.320 GHz,-94.703
3.325 GHz,-99.458
3.330 GHz,-94.255
3.335 GHz,-100.259
3.340 GHz,-94.606
3.345 GHz,-99.411
3.350 GHz,-94.456
3.355 GHz,-99.136
3.360 GHz,-95.308
3.365 GHz,-98.476
3.370 GHz,-96.097
3.375 GHz,-99.018
3.380 GHz,-97.668
3.385 GHz,-101.263
3.390 GHz,-95.747
3.395 GHz,-102.977
3.400 GHz,-95.116
3.405 GHz,-98.296
3.410 GHz,-98.189
3.415 GHz,-102.157
3.420 GHz,-96.497
3.425 GHz,-101.604
3.430 GHz,-96.176
3.435 GHz,-99.097
3.440 GHz,-97.928
3.445 GHz,-103.952
3.450 GHz,-96.592
3.455 GHz,-98.747
3.460 GHz,-97.522
3.465 GHz,-101.024
3.470 GHz,-99.334
3.475 GHz,-105.411
3.480 GHz,-96.201
3.485 GHz,-98.110
3.490 GHz,-97.750
3.495 GHz,-99.624
3.500 GHz,-100.338
3.505 GHz,-104.299
3.510 GHz,-100.447
3.515 GHz,-108.261
3.520 GHz,-97.293
3.525 GHz,-105.225
3.530 GHz,-96.325
3.535 GHz,-107.123
3.540 GHz,-96.460
3.545 GHz,-104.773
3.550 GHz,-97.494
3.555 GHz,-109.726
3.560 GHz,-99.637
3.565 GHz,-105.197
3.570 GHz,-100.938
3.575 GHz,-101.272
3.580 GHz,-97.571
3.585 GHz,-101.958
3.590 GHz,-97.083
3.595 GHz,-118.859
3.600 GHz,-106.868
3.605 GHz,-101.237
3.610 GHz,-97.549
3.615 GHz,-109.090
3.620 GHz,-105.682
3.625 GHz,-99.973
3.630 GHz,-97.539
3.635 GHz,-107.095
3.640 GHz,-98.739
3.645 GHz,-106.191
3.650 GHz,-103.168
3.655 GHz,-103.148
3.660 GHz,-99.683
3.665 GHz,-104.570
3.670 GHz,-99.318
3.675 GHz,-102.965
3.680 GHz,-99.848
3.685 GHz,-106.206
3.690 GHz,-99.047
3.695 GHz,-106.852
3.700 GHz,-99.158
3.705 GHz,-103.632
3.710 GHz,-99.633
3.715 GHz,-106.567
3.720 GHz,-100.524
3.725 GHz,-107.165
3.730 GHz,-101.585
3.735 GHz,-108.387
3.740 GHz,-99.479
3.745 GHz,-105.235
3.750 GHz,-99.068
3.755 GHz,-106.945
3.760 GHz,-101.968
3.765 GHz,-102.432
3.770 GHz,-101.750
3.775 GHz,-108.719
3.780 GHz,-101.957
3.785 GHz,-114.573
3.790 GHz,-99.924
3.795 GHz,-108.862
3.800 GHz,-98.735
3.805 GHz,-101.923
3.810 GHz,-101.024
3.815 GHz,-105.614
3.820 GHz,-104.055
3.825 GHz,-110.911
3.830 GHz,-100.577
3.835 GHz,-108.270
3.840 GHz,-98.808
3.845 GHz,-103.493
3.850 GHz,-101.648
3.855 GHz,-111.063
3.860 GHz,-101.024
3.865 GHz,-113.546
3.870 GHz,-103.537
3.875 GHz,-102.373
3.880 GHz,-104.104
3.885 GHz,-104.752
3.890 GHz,-101.045
3.895 GHz,-109.775
3.900 GHz,-103.079
3.905 GHz,-105.718
3.910 GHz,-100.805
3.915 GHz,-109.362
3.920 GHz,-103.062
3.925 GHz,-106.121
3.930 GHz,-99.535
3.935 GHz,-104.487
3.940 GHz,-108.503
3.945 GHz,-110.478
3.950 GHz,-98.758
3.955 GHz,-102.371
3.960 GHz,-108.295
3.965 GHz,-109.297
3.970 GHz,-99.179
3.975 GHz,-106.086
3.980 GHz,-103.393
3.985 GHz,-105.266
3.990 GHz,-101.437
3.995 GHz,-108.578
4.000 GHz,-101.048
4.005 GHz,-119.686
4.010 GHz,-100.326
4.015 GHz,-102.810
4.020 GHz,-103.985
4.025 GHz,-112.562
4.030 GHz,-102.571
4.035 GHz,-112.720
4.040 GHz,-100.684
4.045 GHz,-107.452
4.050 GHz,-100.139
4.055 GHz,-106.874
4.060 GHz,-106.720
4.065 GHz,-114.188
4.070 GHz,-98.509
4.075 GHz,-111.906
4.080 GHz,-100.569
4.085 GHz,-108.014
4.090 GHz,-102.669
4.095 GHz,-107.355
4.100 GHz,-102.382
4.105 GHz,-110.572
4.110 GHz,-104.467
4.115 GHz,-114.760
4.120 GHz,-101.785
4.125 GHz,-114.890
4.130 GHz,-99.903
4.135 GHz,-113.682
4.140 GHz,-106.619
4.145 GHz,-121.537
4.150 GHz,-115.978
4.155 GHz,-109.250
4.160 GHz,-112.078
4.165 GHz,-107.177
4.170 GHz,-104.372
4.175 GHz,-110.171
4.180 GHz,-101.338
4.185 GHz,-108.247
4.190 GHz,-103.371
4.195 GHz,-104.169
4.200 GHz,-107.544
4.205 GHz,-103.134
4.210 GHz,-105.420
4.215 GHz,-109.381
4.220 GHz,-108.383
4.225 GHz,-120.656
4.230 GHz,-106.111
4.235 GHz,-106.940
4.240 GHz,-100.642
4.245 GHz,-115.376
4.250 GHz,-107.217
4.255 GHz,-111.356
4.260 GHz,-101.547
4.265 GHz,-110.037
4.270 GHz,-99.899
4.275 GHz,-108.029
4.280 GHz,-101.261
4.285 GHz,-105.639
4.290 GHz,-110.062
4.295 GHz,-107.603
4.300 GHz,-105.931
4.305 GHz,-110.664
4.310 GHz,-104.938
4.315 GHz,-110.192
4.320 GHz,-104.346
4.325 GHz,-109.589
4.330 GHz,-100.402
4.335 GHz,-101.524
4.340 GHz,-104.092
4.345 GHz,-112.095
4.350 GHz,-102.022
4.355 GHz,-116.077
4.360 GHz,-102.738
4.365 GHz,-105.883
4.370 GHz,-101.835
4.375 GHz,-108.534
4.380 GHz,-104.202
4.385 GHz,-113.562
4.390 GHz,-104.989
4.395 GHz,-115.634
4.400 GHz,-102.303
4.405 GHz,-111.448
4.410 GHz,-105.733
4.415 GHz,-112.294
4.420 GHz,-101.351
4.425 GHz,-107.031
4.430 GHz,-104.830
4.435 GHz,-111.676
4.440 GHz,-101.402
4.445 GHz,-110.028
4.450 GHz,-100.507
4.455 GHz,-108.378
4.460 GHz,-105.747
4.465 GHz,-106.753
4.470 GHz,-100.913
4.475 GHz,-112.276
4.480 GHz,-105.854
4.485 GHz,-118.619
4.490 GHz,-100.937
4.495 GHz,-118.443
4.500 GHz,-102.058
4.505 GHz,-111.167
4.510 GHz,-103.362
4.515 GHz,-117.782
4.520 GHz,-103.243
4.525 GHz,-107.715
4.530 GHz,-102.661
4.535 GHz,-109.627
4.540 GHz,-103.727
4.545 GHz,-109.171
4.550 GHz,-116.189
4.555 GHz,-107.726
4.560 GHz,-103.710
4.565 GHz,-114.741
4.570 GHz,-101.040
4.575 GHz,-108.471
4.580 GHz,-106.391
4.585 GHz,-111.823
4.590 GHz,-106.487
4.595 GHz,-106.056
4.600 GHz,-104.147
4.605 GHz,-111.089
4.610 GHz,-113.535
4.615 GHz,-109.863
4.620 GHz,-99.571
4.625 GHz,-109.339
4.630 GHz,-103.083
4.635 GHz,-105.550
4.640 GHz,-102.767
4.645 GHz,-104.879
4.650 GHz,-109.524
4.655 GHz,-116.380
4.660 GHz,-102.252
4.665 GHz,-107.479
4.670 GHz,-102.922
4.675 GHz,-114.861
4.680 GHz,-108.606
4.685 GHz,-109.931
4.690 GHz,-106.124
4.695 GHz,-109.112
4.700 GHz,-102.438
4.705 GHz,-110.245
4.710 GHz,-104.570
4.715 GHz,-115.439
4.720 GHz,-107.315
4.725 GHz,-106.957
4.730 GHz,-105.136
4.735 GHz,-104.325
4.740 GHz,-101.794
4.745 GHz,-103.569
4.750 GHz,-103.140
4.755 GHz,-102.254
4.760 GHz,-102.558
4.765 GHz,-107.595
4.770 GHz,-102.757
4.775 GHz,-105.224
4.780 GHz,-102.549
4.785 GHz,-107.702
4.790 GHz,-100.197
4.795 GHz,-105.991
4.800 GHz,-104.675
4.805 GHz,-114.502
4.810 GHz,-106.240
4.815 GHz,-112.805
4.820 GHz,-105.783
4.825 GHz,-122.004
4.830 GHz,-107.946
4.835 GHz,-109.781
4.840 GHz,-104.514
4.845 GHz,-107.307
4.850 GHz,-101.585
4.855 GHz,-106.513
4.860 GHz,-102.286
4.865 GHz,-121.191
4.870 GHz,-111.441
4.875 GHz,-111.923
4.880 GHz,-105.501
4.885 GHz,-104.496
4.890 GHz,-101.844
4.895 GHz,-105.683
4.900 GHz,-106.253
4.905 GHz,-119.302
4.910 GHz,-104.855
4.915 GHz,-105.600
4.920 GHz,-103.065
4.925 GHz,-105.037
4.930 GHz,-108.173
4.935 GHz,-110.070
4.940 GHz,-99.969
4.945 GHz,-107.767
4.950 GHz,-107.596
4.955 GHz,-119.398
4.960 GHz,-99.131
4.965 GHz,-108.965
4.970 GHz,-104.584
4.975 GHz,-109.573
4.980 GHz,-102.784
4.985 GHz,-114.891
4.990 GHz,-110.023
4.995 GHz,-109.118
5.000 GHz,-104.012
5.005 GHz,-112.593
5.010 GHz,-105.597
5.015 GHz,-109.989
5.020 GHz,-104.171
5.025 GHz,-113.121
5.030 GHz,-101.956
5.035 GHz,-115.862
5.040 GHz,-108.235
5.045 GHz,-107.468
5.050 GHz,-104.026
5.055 GHz,-115.544
5.060 GHz,-101.949
5.065 GHz,-119.528
5.070 GHz,-106.654
5.075 GHz,-107.519
5.080 GHz,-108.267
5.085 GHz,-106.450
5.090 GHz,-102.263
5.095 GHz,-109.456
5.100 GHz,-102.102
5.105 GHz,-118.291
5.110 GHz,-104.434
5.115 GHz,-112.077
5.120 GHz,-104.685
5.125 GHz,-114.931
5.130 GHz,-105.765
5.135 GHz,-107.276
5.140 GHz,-107.600
5.145 GHz,-107.519
5.150 GHz,-103.643
5.155 GHz,-109.102
5.160 GHz,-103.474
5.165 GHz,-111.394
5.170 GHz,-104.892
5.175 GHz,-111.407
5.180 GHz,-104.119
5.185 GHz,-115.848
5.190 GHz,-103.109
5.195 GHz,-109.102
5.200 GHz,-104.692
5.205 GHz,-109.708
5.210 GHz,-104.434
5.215 GHz,-108.322
5.220 GHz,-104.059
5.225 GHz,-109.574
5.230 GHz,-103.321
5.235 GHz,-114.320
5.240 GHz,-104.440
5.245 GHz,-112.020
5.250 GHz,-104.261
5.255 GHz,-107.629
5.260 GHz,-106.000
5.265 GHz,-112.082
5.270 GHz,-101.913
5.275 GHz,-109.740
5.280 GHz,-104.270
5.285 GHz,-116.080
5.290 GHz,-99.403
5.295 GHz,-107.882
